region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Fejér,2020-06-08,1.0235883771476313,1.040282792241999,0.6350633710955811,1.383062299915942,0.9383357952770429,1.1480364587789442
Fejér,2020-06-09,1.0243756410610874,1.0378856521244602,0.6455490362214691,1.3829695396260275,0.9385426934701181,1.152286682500294
Fejér,2020-06-10,1.0253269623921437,1.039481619476126,0.6779779300964073,1.4236669226342684,0.9313799676923421,1.1497826775917248
Fejér,2020-06-11,1.024481178250384,1.0372203671259468,0.6552237444509714,1.4192852158052183,0.9335846472188514,1.1493957051381718
Fejér,2020-06-12,1.0245605082005054,1.0430904590486656,0.6903991810750757,1.4592834881862626,0.9416078288153283,1.152937410134798
Fejér,2020-06-13,1.0256141479836134,1.041086841003596,0.6260490474706535,1.3950869161950665,0.9432169878007126,1.1486055943582634
Fejér,2020-06-14,1.0285334503844104,1.0397963721382957,0.6552564254250475,1.4131140671832547,0.9318670140245242,1.1376421247672954
Fejér,2020-06-15,1.0296223987273672,1.040677417091025,0.6329157351787272,1.3966956871247709,0.9438888729333584,1.1500474503970533
Fejér,2020-06-16,1.0320481358938731,1.0453850296991833,0.6620904032321488,1.4081471475897778,0.9464220924767204,1.1512790779337294
Fejér,2020-06-17,1.029763185674962,1.04531954164329,0.6408303002693855,1.387923408551129,0.948948557135957,1.159971813567759
Fejér,2020-06-18,1.0290470768819686,1.0422601816896235,0.6437457165967081,1.391307808133721,0.9392723619890561,1.144581879356178
Fejér,2020-06-19,1.030956040885938,1.042315036861474,0.6470367525290233,1.4097042751904239,0.9367611367551514,1.1498980671948014
Fejér,2020-06-20,1.032892088127261,1.0395167793235653,0.6406861934424288,1.3944944998083009,0.9439626911362978,1.1503020005239044
Fejér,2020-06-21,1.0322851624409595,1.0403555032332656,0.7058144104588998,1.4554658261049993,0.9374000074814125,1.1425977863238082
Fejér,2020-06-22,1.033465894539639,1.0437021189276576,0.7046401750078677,1.4656884538346857,0.929499369762094,1.1348537650692638
Fejér,2020-06-23,1.033414607627058,1.0420303729085192,0.6501771675815309,1.4299284773657677,0.9466468062029942,1.1516402098715786
Fejér,2020-06-24,1.0333719391134186,1.0426498904416577,0.687406738177658,1.443236380655923,0.9389459493886098,1.1434876945767596
Fejér,2020-06-25,1.0336048943353975,1.0415987370739093,0.6898912831323714,1.440944285092993,0.9388121401469528,1.1392417435503608
Fejér,2020-06-26,1.034411202253335,1.0440875852370084,0.6722527654913941,1.42313355865783,0.9399946881867615,1.1472543098653616
Fejér,2020-06-27,1.0352066312303885,1.0446810619101912,0.6783091735588912,1.4163419813105262,0.9493890656410199,1.157739882159904
Fejér,2020-06-28,1.0342704300240693,1.0481498860766592,0.6727737618453442,1.413361379949528,0.9340550311657364,1.1361033945045136
Fejér,2020-06-29,1.0326651992893976,1.0474482376341134,0.6907915499046344,1.4372150370597803,0.9386760171921319,1.1446457497447273
Fejér,2020-06-30,1.0328483860034776,1.0494320183063799,0.6907779696752834,1.4174749597878602,0.9237826658649081,1.1301931985088256
Fejér,2020-07-01,1.034261434159037,1.0478893378619594,0.6894060726670026,1.4064119301935605,0.9289565304767936,1.1306803571718647
Fejér,2020-07-02,1.0317999132259035,1.0446082609257155,0.6902570295689393,1.403836608508899,0.9328841542003427,1.129928035401606
Fejér,2020-07-03,1.0339047641065415,1.0477324629064229,0.7000467383874714,1.4190447799653274,0.9453778574239226,1.1435453154861341
Fejér,2020-07-04,1.0325596315315633,1.04308020291369,0.6821837554271182,1.3989488982599045,0.9351977685618097,1.1297372880618857
Fejér,2020-07-05,1.032777381761824,1.0425318726488721,0.66461183171053,1.3751624953321187,0.9346406085825151,1.1310957337456549
Fejér,2020-07-06,1.0341943776948814,1.043874875740848,0.692663738897976,1.4115019556641792,0.9334756500656587,1.1292484788893635
Fejér,2020-07-07,1.0361435416257292,1.0474283254556331,0.7712993022932172,1.4757368481590916,0.9193392278415848,1.1166946325844047
Fejér,2020-07-08,1.0366543171249782,1.047921719662727,0.7329025430907373,1.439371726165438,0.9416372538871268,1.135455247805587
Fejér,2020-07-09,1.0390697549387173,1.0491655343555373,0.7637502945843475,1.4646779525523044,0.9212915901425778,1.1168734392795556
Fejér,2020-07-10,1.041555871383288,1.0461059145357576,0.6840065687960354,1.3874962116577398,0.9462602847621024,1.1322354545329922
Fejér,2020-07-11,1.0438693357541617,1.04794166138527,0.6779056731191789,1.3673028848936446,0.9480749566380093,1.1369847786739828
Fejér,2020-07-12,1.0450346198723541,1.050791519761366,0.7327232371457942,1.431642079298833,0.9347817609821332,1.1294779101171246
Fejér,2020-07-13,1.0450267043509358,1.0503629297834052,0.6835369548973793,1.384450657977207,0.9349304389837695,1.1336246961954617
Fejér,2020-07-14,1.0464337417654925,1.0470728090521901,0.6859906891004075,1.367181214407928,0.9301230427287506,1.128676969476992
Fejér,2020-07-15,1.048463388462655,1.0476085990751143,0.6834523103578544,1.3790915760376765,0.9287999911386388,1.1308350741988742
Fejér,2020-07-16,1.048621989877714,1.04928932621995,0.7153811974528266,1.387814710544558,0.9351675841866792,1.1339854332110215
Fejér,2020-07-17,1.0512333054605767,1.0469960693438352,0.6935321248993858,1.3736950568390116,0.9267422172477626,1.1286287325527067
Fejér,2020-07-18,1.052578417892731,1.048851598467734,0.6972398808296715,1.3823023801528687,0.9322429158568672,1.132580927062531
Fejér,2020-07-19,1.0529668785610136,1.0482804308533038,0.688455862579983,1.3801138223870746,0.9402433561320303,1.1453973709283094
Fejér,2020-07-20,1.0566884845498163,1.049643208362578,0.7475764292700129,1.4233166671822657,0.9363039451689517,1.1359685401891675
Fejér,2020-07-21,1.06051781371023,1.0502899097134009,0.705762436658175,1.3677713968733891,0.9556491245825149,1.1469139763746905
Fejér,2020-07-22,1.0615766112516671,1.0502822844843056,0.7126532271246604,1.3669477944898856,0.9679857115280757,1.1673578459380654
Fejér,2020-07-23,1.0624084976394568,1.0506189346968662,0.7232699875719761,1.373390868579076,0.9423662028865122,1.1393869292500494
Fejér,2020-07-24,1.0639473161892261,1.0522029247262312,0.7563168225438506,1.3975073339761852,0.9495814867572386,1.1447636745366698
Fejér,2020-07-25,1.0662889997501908,1.0518586257715299,0.7142621694350757,1.3503408085859219,0.9426680790423548,1.135898661886348
Fejér,2020-07-26,1.0657316459951942,1.0531150330372498,0.7332366484036059,1.3777236353202644,0.9395466563179853,1.136743106024239
Fejér,2020-07-27,1.0671828801203256,1.054986472203229,0.754352789989084,1.3900359717918247,0.9360377648760628,1.130468097557573
Fejér,2020-07-28,1.0693405212773457,1.0552429327737087,0.7642556402598082,1.3998029518416422,0.9499214293505117,1.136717415210185
Fejér,2020-07-29,1.0706887505787812,1.0544607484781032,0.7747700175762877,1.3865306910356074,0.9448302038157,1.129909103329822
Fejér,2020-07-30,1.0737829094446714,1.0553117680715627,0.7687720767763531,1.3831349370878407,0.9433616020058335,1.132156061120435
Fejér,2020-07-31,1.0777060124576752,1.0574992834168564,0.7879757519084514,1.3907371429673931,0.9430519590482548,1.134342083195979
Fejér,2020-08-01,1.078904263402842,1.0643977927176593,0.7933614050986262,1.3913605123554196,0.9371465750618575,1.125815509578418
Fejér,2020-08-02,1.0803534548687506,1.0637103043262965,0.7827785067678924,1.3644960898840346,0.9367242213271945,1.1267152952592427
Fejér,2020-08-03,1.082504365068687,1.0630766324839807,0.7731771503935361,1.3683104240365045,0.9391738288497611,1.1280453664004402
Fejér,2020-08-04,1.084379176389113,1.0632638797605574,0.7731768551892093,1.3812309811935342,0.9408206167170813,1.1244589992647154
Fejér,2020-08-05,1.088034151040103,1.066050670121991,0.8136972170606971,1.408253726058276,0.9375326928838351,1.1196931928125213
Fejér,2020-08-06,1.0891749864729419,1.066796524966135,0.8165952812018755,1.404138565111428,0.941493077904888,1.125023024062847
Fejér,2020-08-07,1.092267136218864,1.0710538691055997,0.7784560328307568,1.351338428847728,0.9390844383859988,1.1236906000575404
Fejér,2020-08-08,1.0928888674678432,1.0708862782423374,0.8210603337056867,1.3879209632101608,0.9500170722481787,1.1319019902870187
Fejér,2020-08-09,1.0944895129660295,1.0709885896433937,0.790425214261431,1.3794426027967934,0.9655702020542426,1.149075021708007
Fejér,2020-08-10,1.0971601396288522,1.0708366351535714,0.8093289149025834,1.4088821249514523,0.9763279966029245,1.1637200705609336
Fejér,2020-08-11,1.0992364389912928,1.0731284168016786,0.8361933703074437,1.422028274348669,0.9516699708834822,1.1330619852143198
Fejér,2020-08-12,1.1011347431842466,1.0730432462279536,0.8078643087043912,1.401476422634321,0.9494683933809186,1.130801369587141
Fejér,2020-08-13,1.1017736891833372,1.0753464042795946,0.8220051470042535,1.4026907718310495,0.9530955003946041,1.1377022055390456
Fejér,2020-08-14,1.1037521522537628,1.0762302455624173,0.8232833251334426,1.3942975972293286,0.9806591475000742,1.1656045802468542
Fejér,2020-08-15,1.1049548928933122,1.073940624254186,0.7964285679553079,1.3761314005700687,0.9462579944753863,1.1279145412641642
Fejér,2020-08-16,1.1053492006210186,1.0765552000704968,0.810151180746786,1.3939161376749163,0.956231297213663,1.1401550722163862
Fejér,2020-08-17,1.1081510919784217,1.081753720538583,0.8236245924048691,1.41847942178724,0.9618809895367807,1.1445729101097148
Fejér,2020-08-18,1.1088705654849875,1.0825975714129183,0.8285922398822259,1.4125880541786342,0.9664331889217642,1.143939913891797
Fejér,2020-08-19,1.1071147752439616,1.079755699132149,0.8070819744317629,1.3691718649484867,0.9679688196991589,1.144078466330735
Fejér,2020-08-20,1.109284554071478,1.0818598399931092,0.8520513866387367,1.4228062305394702,0.9706798406475585,1.1511367467786866
Fejér,2020-08-21,1.1088235572214038,1.082528480545315,0.8368101786267081,1.3905293767129374,0.9607168773857945,1.1426755003673028
Fejér,2020-08-22,1.11063533200004,1.0820905001628314,0.8378008907496717,1.3949901081909042,0.99494564571198,1.1756279793546756
Fejér,2020-08-23,1.1073459504245717,1.083268431147171,0.8605409818324791,1.4184059164573273,0.9767453385412415,1.1496539748322727
Fejér,2020-08-24,1.1081150343555488,1.0819909682735318,0.8719066116824721,1.4201976230882185,0.9799852562621437,1.1488918269418025
Fejér,2020-08-25,1.1095916085985429,1.0830743395242965,0.8636823321868701,1.3975489308800837,0.9828109338270548,1.144436461555565
Fejér,2020-08-26,1.1094121362534637,1.0833225022742967,0.8503956624415457,1.3704493612261466,0.9765633672297196,1.1408821856653144
Fejér,2020-08-27,1.1094565571543458,1.0848779662444925,0.8574741107786609,1.3728929825750154,0.9794808681852996,1.1428384378926566
Fejér,2020-08-28,1.1085694269487574,1.0850175085511586,0.8576364754150871,1.3529980129706947,0.9773837806488431,1.1401455061701802
Fejér,2020-08-29,1.1084567857483714,1.0826771862311062,0.8583802853865191,1.3759099844471867,0.9803068612616237,1.142003042578101
Fejér,2020-08-30,1.1081816924509378,1.0827925407709067,0.87468212477679,1.3717832420592488,0.9848349404198131,1.146617328598735
Fejér,2020-08-31,1.1047973189197968,1.0793485015061526,0.8550502629520691,1.341776800477141,0.9836233833923683,1.1432052764130711
Fejér,2020-09-01,1.1057355657637638,1.08174893591363,0.8711818435222829,1.3551205563659396,0.9858787375475149,1.1425315420772615
Fejér,2020-09-02,1.1046300524839914,1.0805790326692184,0.8756062154772326,1.3595799133444806,1.0014672714182349,1.1580251650066502
Fejér,2020-09-03,1.1037401754126013,1.0823358908697824,0.8910102465871516,1.3686888731841391,0.979965892503699,1.138604131488107
Fejér,2020-09-04,1.1018051231007293,1.0811333784195387,0.9035080164232495,1.3813117164091802,0.9755777306886277,1.1323614968889193
Fejér,2020-09-05,1.0974562601494318,1.0789735751726888,0.8726988997429124,1.3356158111271474,0.9980412807170033,1.1484861572185743
Fejér,2020-09-06,1.0920336441711853,1.0773217508109618,0.8824160646314606,1.3498265010343826,1.0001101509245052,1.1547281966992495
Fejér,2020-09-07,1.0907089697755756,1.0769044576103002,0.8834429322565792,1.3398456861205457,0.9966528809412352,1.1526432212085753
Fejér,2020-09-08,1.0872328175046668,1.0731513380171935,0.8716370990819313,1.3287349687157828,0.9707333456560976,1.1203206081079569
Fejér,2020-09-09,1.0841977320018132,1.069832023765052,0.8622042942635351,1.3076003121055266,0.9716635731859735,1.12647037337089
Fejér,2020-09-10,1.0827735556702835,1.0682402541556018,0.8873395820154398,1.342920116708883,0.9796754689793933,1.1328889105045201
Fejér,2020-09-11,1.0825653564138487,1.0689792203875954,0.8814202718425479,1.3292769294081341,0.9943068274613007,1.1437970544122178
Fejér,2020-09-12,1.0779304004921273,1.0655471261889016,0.8641825764803203,1.3081458681800742,0.9851309606040481,1.1372975131667942
Fejér,2020-09-13,1.075899576241864,1.0635778457533056,0.8238745571457942,1.2749812361407367,0.9848192480421488,1.1340140566434491
Fejér,2020-09-14,1.0740373982175062,1.065693737114393,0.830780218562279,1.2748914162626745,0.9845514184443948,1.131837449984322
Fejér,2020-09-15,1.0716058728574995,1.0636306370801463,0.8819152128719927,1.3091467660046159,0.9859150884442673,1.125868896688242
Fejér,2020-09-16,1.0709622615102194,1.0627232229008077,0.8697473668967501,1.3045145789529866,0.9870443136039453,1.1283727036931666
Fejér,2020-09-17,1.0692810440938147,1.0618766187705315,0.8489629138495188,1.2715308186164231,0.9848958835416544,1.1268659717907856
Fejér,2020-09-18,1.067511153209834,1.0632113307332136,0.8799366221852446,1.3016279873689218,0.9723547299895429,1.115648680565095
Fejér,2020-09-19,1.0687243052552375,1.063847289351294,0.8703540604711646,1.2984139139898794,0.9741401225755211,1.1185755191402493
Fejér,2020-09-20,1.0678979484757312,1.064236107458925,0.8412645565817566,1.2727434037533238,0.9591045888564631,1.1059560251311171
Fejér,2020-09-21,1.0643824664068284,1.0601459336151815,0.8344261995184473,1.2666786903693923,0.9681779301368224,1.1086413043398293
Fejér,2020-09-22,1.061754196510991,1.0598731540978892,0.8352605796154057,1.2642877593986557,0.994127931362653,1.1322594147739018
Fejér,2020-09-23,1.0618447474874528,1.0602035407078088,0.8399152756736668,1.2694324021494274,0.9739475881774653,1.115375909530559
Fejér,2020-09-24,1.0597983979452799,1.0577457491432796,0.8340841610010767,1.2632276100409807,0.9766080262337274,1.1224572341091765
Fejér,2020-09-25,1.0596327026777244,1.0553656986911895,0.8693128006092187,1.3019467086840009,0.9751995766097193,1.116931715238044
Fejér,2020-09-26,1.0611450089683025,1.0547594464795471,0.8648421604728106,1.2872089430443339,0.9729380100729367,1.1142245166467801
Fejér,2020-09-27,1.0596869788968948,1.0546185899997647,0.873374513253176,1.314046933007965,0.98609919101206,1.135343915697442
Fejér,2020-09-28,1.056560373873217,1.0524122915181078,0.817341240000573,1.2627475322021402,0.9721934786210307,1.1147440598942902
Fejér,2020-09-29,1.0535907957365334,1.0527303821370375,0.8357429934785424,1.28370014531353,0.9721979908101406,1.117862219511025
Fejér,2020-09-30,1.0537964216553353,1.0509888740188633,0.8334420379134804,1.2734210205319985,0.999680511667575,1.1478570898797094
Fejér,2020-10-01,1.0551025081172731,1.0546257560787484,0.8218881344184567,1.270007548435066,0.9750719379697416,1.1191225246971206
Fejér,2020-10-02,1.0582719862116259,1.05469943660855,0.8270328849235654,1.2852609958880192,0.9745420340638365,1.1235787368757237
Fejér,2020-10-03,1.056534469602382,1.0527962467318934,0.8270229720380768,1.2972702468778423,0.969288511674773,1.1196976608154445
Fejér,2020-10-04,1.056983048465744,1.0527343130352054,0.8424226717485235,1.3067397132028824,0.976751370464206,1.1247704174201636
Fejér,2020-10-05,1.0586906073148081,1.0542741854020732,0.824950254587012,1.2836453694380596,0.9809473827521143,1.1292063752792367
Fejér,2020-10-06,1.0593880034788223,1.0522310765558809,0.8159502248882788,1.2740325000726014,0.9778877140975992,1.1255824110487114
Fejér,2020-10-07,1.0609776079146704,1.0547188677905819,0.8320884659936585,1.2961087678442151,0.9863006910804202,1.1348220011711605
Fejér,2020-10-08,1.0624151645404256,1.055318501720401,0.8159016912764367,1.3024597022237212,0.9933662616873337,1.1465446917276891
Fejér,2020-10-09,1.0630170039271472,1.0574096506529314,0.8214125045188625,1.2935870874440476,0.9784810057335369,1.131323138983249
Fejér,2020-10-10,1.063862975289508,1.056607207659068,0.8336728640946715,1.3248829783642027,0.9743324712243465,1.126478242983258
Fejér,2020-10-11,1.0635137532967245,1.057638496665986,0.8135403377984578,1.3286149492535682,0.9736545768625562,1.1311940131384706
Fejér,2020-10-12,1.0660186397015725,1.0600887055452959,0.8022296345626226,1.344712127530901,0.9853534418084411,1.1483227009018415
Fejér,2020-10-13,1.0660290667715688,1.060097808600985,0.8216502802738207,1.3557480471078112,0.9651850858834559,1.1260509890741832
Fejér,2020-10-14,1.067953660140277,1.0595514359942166,0.8181000969930998,1.3713216517345717,0.9472473079337533,1.10955947207164
Fejér,2020-10-15,1.069050357143871,1.0575589880632745,0.8146042491413921,1.3730361064081895,0.9650929886063315,1.1317324948421843
Fejér,2020-10-16,1.0694620346236419,1.0579764370835447,0.8123637267791146,1.3670419004055807,0.9610854271319514,1.1291169311761526
Fejér,2020-10-17,1.0681052629667744,1.0564674426845455,0.7865555448455244,1.3358979107602897,0.9700402013051033,1.137455753042551
Fejér,2020-10-18,1.0680293062748931,1.0556401576774985,0.7885586320133615,1.3546917253917325,0.9661789170044834,1.1308895490848818
Győr-Moson-Sopron,2020-04-23,1.1642163266175949,1.132719463009682,0.7592359705620879,1.6070819945155848,0.99914988898031,1.2536296573321797
Győr-Moson-Sopron,2020-04-24,1.1621738793828198,1.1348876645919301,0.738284041979405,1.5693750971749454,0.9826382106148654,1.236609636966808
Győr-Moson-Sopron,2020-04-25,1.1615604458527595,1.1335520922660793,0.7553000742737941,1.5768527682898439,0.9831851663255917,1.2385720010037984
Győr-Moson-Sopron,2020-04-26,1.1605645476800128,1.1350162013744116,0.7311177802772861,1.5641851121758803,0.9601863429606576,1.2132249943161448
Győr-Moson-Sopron,2020-04-27,1.1593340928513065,1.1310385327056358,0.7949784502786377,1.5970475203668915,0.99529753825728,1.2434454183907733
Győr-Moson-Sopron,2020-04-28,1.15963336002356,1.1315169650192651,0.7482620215167122,1.5674823743002078,1.003892252945335,1.253005660631147
Győr-Moson-Sopron,2020-04-29,1.160355924450475,1.1312010902325311,0.7817617589470536,1.6151296023903614,0.9970263568088661,1.244897959279958
Győr-Moson-Sopron,2020-04-30,1.1581051683784005,1.1301778940286726,0.70380643711709,1.54517938452606,0.991788928720284,1.244474815066935
Győr-Moson-Sopron,2020-05-01,1.1595136925634386,1.1332088359372685,0.7495517649956156,1.6109486585849626,0.9969368512791903,1.2494210869430817
Győr-Moson-Sopron,2020-05-02,1.1565674389714662,1.1293678285697952,0.7112310946027663,1.5560437798646884,0.9988775209847803,1.2503119687752366
Győr-Moson-Sopron,2020-05-03,1.1548132112478797,1.1309030208061983,0.7620604171071226,1.60960083008377,1.0023743143699677,1.2502855788082472
Győr-Moson-Sopron,2020-05-04,1.1536958810956601,1.127289499919597,0.693120757924236,1.552081226669087,0.9950526229948947,1.2474039800096022
Győr-Moson-Sopron,2020-05-05,1.1526383365012194,1.1323226362470815,0.7589721699367917,1.6403057642940881,0.9889689966812906,1.2384125718602546
Győr-Moson-Sopron,2020-05-06,1.1498726717801555,1.1259886991625614,0.6898202601624974,1.5847022035413572,0.9712098440884475,1.2216192150655765
Győr-Moson-Sopron,2020-05-07,1.149638550422462,1.1263810216900358,0.6836735578531568,1.5993681226626986,1.021645353120635,1.2720577550710286
Győr-Moson-Sopron,2020-05-08,1.1498854687096052,1.1270637352499122,0.6672220276837424,1.5780710914209761,1.001540237658389,1.2580183818515158
Győr-Moson-Sopron,2020-05-09,1.1489179070980957,1.1288811743484293,0.6776452991822519,1.566114175426254,1.0003648891594772,1.2473290066605704
Győr-Moson-Sopron,2020-05-10,1.1497088540121863,1.1279558873079432,0.715656961561097,1.585696759074808,0.9975698903413678,1.250614985742831
Győr-Moson-Sopron,2020-05-11,1.150135175959739,1.1255411080288216,0.7447078045580624,1.6296621662886515,0.9857339830130221,1.2393639561427015
Győr-Moson-Sopron,2020-05-12,1.1503408658513414,1.1244047252335803,0.7315713884111339,1.6237730514538304,1.006886075367963,1.26028474549632
Győr-Moson-Sopron,2020-05-13,1.151200261149868,1.1250163720608828,0.7191445160563508,1.608570974405665,1.002510298456052,1.2531124735360626
Győr-Moson-Sopron,2020-05-14,1.1515194969824736,1.125177320455924,0.7246362716441777,1.6186677042977748,0.998754276228261,1.2474532123166688
Győr-Moson-Sopron,2020-05-15,1.1502939956238392,1.1271522908557525,0.7511410734022275,1.6353804079814598,0.9988342818598737,1.2412422216261176
Győr-Moson-Sopron,2020-05-16,1.151372660017888,1.129861249581482,0.7575848927321573,1.6522331720785632,0.9993556778782592,1.2462810755581466
Győr-Moson-Sopron,2020-05-17,1.150251702147534,1.126464886771474,0.7482446594150546,1.6127744227468388,0.9973186006048852,1.2443385556334965
Győr-Moson-Sopron,2020-05-18,1.1490230479123111,1.12752473052601,0.7484104530009634,1.6084313912749981,0.9974364429476641,1.2344092150760515
Győr-Moson-Sopron,2020-05-19,1.146135664183656,1.123573870605248,0.734766060895004,1.607907164027302,0.9966133043837366,1.238462737973383
Győr-Moson-Sopron,2020-05-20,1.147912933003776,1.1225783182653524,0.7778453071415723,1.6449433458569862,0.9962492098928002,1.2347447429282636
Győr-Moson-Sopron,2020-05-21,1.1469879850808948,1.125236887920774,0.6921337225276846,1.568639845433097,1.006919721377588,1.2451392481691677
Győr-Moson-Sopron,2020-05-22,1.1466126311800013,1.1216265729853854,0.6624243925476716,1.5241987825058745,0.9938780015022368,1.2343374633016795
Győr-Moson-Sopron,2020-05-23,1.1474391871586582,1.1204831306555683,0.7578453868387671,1.6065097576419618,1.0055941509179913,1.2474189361058754
Győr-Moson-Sopron,2020-05-24,1.1456567109675706,1.1229337886978201,0.7137811266013283,1.5726539152573866,1.0037737991457296,1.2448922751749054
Győr-Moson-Sopron,2020-05-25,1.1464661123677125,1.1221110103952994,0.7176474280110412,1.5987740582399446,0.9846128844742063,1.2318006559289292
Győr-Moson-Sopron,2020-05-26,1.1460007906008232,1.1218393803733093,0.7348578274312365,1.5669693790280508,0.9937053098648984,1.2384104902739548
Győr-Moson-Sopron,2020-05-27,1.1436710569645485,1.1216561986250397,0.7455552367037642,1.5754158047380433,0.994501189419039,1.2416634635803787
Győr-Moson-Sopron,2020-05-28,1.142920465731133,1.1222688264134961,0.7651622045852111,1.6052849552729986,0.9845037503972163,1.229601470831905
Győr-Moson-Sopron,2020-05-29,1.141526985876062,1.1213000443980023,0.739486137150819,1.6032679750395715,1.004742001740882,1.2509924181598229
Győr-Moson-Sopron,2020-05-30,1.1399995903996327,1.1235665212021948,0.6908600898813553,1.5813634266877958,0.9954838363200682,1.2400831627062279
Győr-Moson-Sopron,2020-05-31,1.1410080064644141,1.1223342921595139,0.6088134732496582,1.5110833664658043,0.974959094693596,1.2168968832045997
Győr-Moson-Sopron,2020-06-01,1.138139362923208,1.1190034283682506,0.6681245974132081,1.5843003704513552,1.001519964268037,1.2414350554584235
Győr-Moson-Sopron,2020-06-02,1.136700445935571,1.1179762929807762,0.6572878950311503,1.5725240703520837,0.9817093688483518,1.2246946494668813
Győr-Moson-Sopron,2020-06-03,1.1378569088821606,1.1170385095496536,0.6215603526019106,1.559455367086414,1.0099280469754501,1.2570913038941924
Győr-Moson-Sopron,2020-06-04,1.1379975760618346,1.1147126586023064,0.6549266489999452,1.5976325471701485,0.9984662494012039,1.2378857790505797
Győr-Moson-Sopron,2020-06-05,1.1358915537203733,1.1173497202058342,0.6028627683132041,1.53526915440764,1.005297850878013,1.2441953123396747
Győr-Moson-Sopron,2020-06-06,1.1380929197354,1.1157430436539304,0.6385535353142746,1.5681170886554732,0.9893682133224685,1.2261389716728406
Győr-Moson-Sopron,2020-06-07,1.1361362719007335,1.1176883326419866,0.745595834844993,1.6622990102939201,1.0029018275424142,1.2390047934660784
Győr-Moson-Sopron,2020-06-08,1.1371372623291287,1.1227889152803459,0.7519506514885765,1.6768152439119217,1.00642875011628,1.2448751088962318
Győr-Moson-Sopron,2020-06-09,1.1377190796309866,1.1214562644740975,0.7342287994410517,1.6564291018343305,1.0133292778808078,1.2560188943151465
Győr-Moson-Sopron,2020-06-10,1.1375074324702386,1.1208410398276403,0.6414791749323208,1.5654022951408666,0.9937544290886546,1.2373720739524852
Győr-Moson-Sopron,2020-06-11,1.1371802013947583,1.1193396199255345,0.6542076783502409,1.5616540748257695,0.9954529901548833,1.2428771754687702
Győr-Moson-Sopron,2020-06-12,1.136645695886727,1.1188500396711625,0.67613124194459,1.5677745648774204,0.9975777334032313,1.24866271131296
Győr-Moson-Sopron,2020-06-13,1.1368456451480708,1.117532346741971,0.7029172488929201,1.6086758483540442,0.9940524171365972,1.2330009759025944
Győr-Moson-Sopron,2020-06-14,1.1373833778880327,1.1181288986192337,0.6798045134381165,1.5577443511352072,1.0093817504717744,1.252888968152296
Győr-Moson-Sopron,2020-06-15,1.1388324960421614,1.1220500718095687,0.7274540747132372,1.5892595914026397,1.0026693682976184,1.2346541617066245
Győr-Moson-Sopron,2020-06-16,1.1384051567048536,1.1188827977380404,0.742121340034007,1.607783001585389,0.9973789616903957,1.2278375658028866
Győr-Moson-Sopron,2020-06-17,1.1404861854442856,1.120177817286788,0.688195883606455,1.5470999901750506,0.9921255010366506,1.2256077849921274
Győr-Moson-Sopron,2020-06-18,1.1409206727918149,1.1199488117136132,0.7219181767552187,1.5829147357532478,0.9968282763869256,1.234114757837331
Győr-Moson-Sopron,2020-06-19,1.139830280517223,1.1220982153343986,0.7049684498841599,1.5700975174984095,1.0019107513983525,1.2435421067750825
Győr-Moson-Sopron,2020-06-20,1.1391085134646837,1.1207007483078777,0.6817069242325624,1.5543920386664305,0.969159209253167,1.2101366602913761
Győr-Moson-Sopron,2020-06-21,1.1404804426841182,1.1210910479526652,0.7309906472842719,1.56598197571617,0.9875217293434652,1.2237013601015057
Győr-Moson-Sopron,2020-06-22,1.1419790092713096,1.1211530391649767,0.7183210149248628,1.5397020736317983,0.9976790472195046,1.2362964189829106
Győr-Moson-Sopron,2020-06-23,1.143732690566384,1.120872278859747,0.7237744698631516,1.534849086462576,0.99598112019158,1.2336224099244657
Győr-Moson-Sopron,2020-06-24,1.1452950611959989,1.122785137174549,0.7387236859511341,1.5498580097397654,0.9793307709648027,1.2169339766923382
Győr-Moson-Sopron,2020-06-25,1.1449698730088227,1.1239235173833477,0.7373056916664265,1.5784429725197446,0.9996948747858383,1.2325922651700252
Győr-Moson-Sopron,2020-06-26,1.1466101076864357,1.1234475298622137,0.6644596198737678,1.5100956044904368,0.9912097801718597,1.2187758593987492
Győr-Moson-Sopron,2020-06-27,1.1463530784577032,1.119722807688575,0.676278386730121,1.5374539396473188,1.0022760979917849,1.2294427081868096
Győr-Moson-Sopron,2020-06-28,1.1490893296196316,1.1285512765809707,0.7479136489230289,1.5787106409562575,1.0082142290064358,1.2306575015621108
Győr-Moson-Sopron,2020-06-29,1.1500602607216943,1.1260029333886596,0.6866833149508339,1.5223043632814242,0.9981632952514774,1.2209836431301166
Győr-Moson-Sopron,2020-06-30,1.149082221162804,1.126744061168393,0.7531794434074655,1.58911522483097,1.0049232969534567,1.2282273850952405
Győr-Moson-Sopron,2020-07-01,1.151053478616563,1.1298581564404653,0.6899280837792721,1.5227423996614706,0.9995929861495939,1.2157677412884669
Győr-Moson-Sopron,2020-07-02,1.1504983065757783,1.1306593210751803,0.7237526502759849,1.538509188097131,0.9971379670679406,1.2131444092409438
Győr-Moson-Sopron,2020-07-03,1.150993196446854,1.1289478376476216,0.7818973673474817,1.574819131546119,1.0048557650929968,1.2235790742367223
Győr-Moson-Sopron,2020-07-04,1.1501256925227092,1.1237343674164726,0.7641472241391525,1.5536270771572769,0.9981886567284386,1.2172073343738945
